# This data can be accessed openly but users of the data are requested to acknowledge the Canadian Space Agency and the CANOPUS team in their publications.
# The following CANOPUS reference paper should also be cited: 
# Rostoker G. et al. (1993) CANOPUS - a ground-based instrument array for remote sensing the high latitude ionosphere during the ISTP/GGS program
# Site Lat Long yyyymmdd CoordSys Units no of records
 RANK 62.824 267.890 19860118 GEODETIC nT 15104
 
# Date(dd/mm/yyyy),time(hh:mi:ss),X,Y,Z,F=. if the data is valid anything else the data is suspect.
1986/01/18,20:58:28,-820.900,0.000,-1.700,.
1986/01/18,20:58:33,-136.900,0.000,-1.200,.
1986/01/18,20:58:38,820.400,-0.100,-0.100,.
1986/01/18,20:58:43,1093.700,-0.100,0.500,.
1986/01/18,20:58:48,410.400,-0.100,0.000,.
1986/01/18,20:58:53,-547.600,-0.100,-1.100,.
1986/01/18,20:58:58,-820.900,0.000,-1.700,.
1986/01/18,20:59:03,-136.900,0.000,-1.200,.
1986/01/18,20:59:08,820.400,-0.100,-0.100,.
1986/01/18,20:59:13,1093.700,-0.100,0.500,.
1986/01/18,20:59:18,410.400,-0.100,0.000,.
1986/01/18,20:59:23,-547.600,-0.100,-1.100,.
1986/01/18,20:59:28,-820.900,0.000,-1.700,.
1986/01/18,20:59:33,-136.900,0.000,-1.200,.
1986/01/18,20:59:38,820.400,-0.100,-0.100,.
1986/01/18,20:59:43,1093.700,-0.100,0.500,.
1986/01/18,20:59:48,410.400,-0.100,0.000,.
1986/01/18,20:59:53,-547.600,-0.100,-1.100,.
1986/01/18,20:59:58,-820.900,0.000,-1.700,.
1986/01/18,21:00:03,-136.900,0.000,-1.200,.
1986/01/18,21:00:08,820.400,-0.100,-0.100,.
1986/01/18,21:00:13,1093.700,-0.100,0.500,.
1986/01/18,21:00:18,410.400,-0.100,0.000,.
1986/01/18,21:00:23,-547.600,-0.100,-1.100,.
1986/01/18,21:00:28,-820.900,0.000,-1.700,.
1986/01/18,21:00:33,-136.900,0.000,-1.200,.
1986/01/18,21:00:38,820.400,-0.100,-0.100,.
1986/01/18,21:00:43,1093.700,-0.100,0.500,.
1986/01/18,21:00:48,410.400,-0.100,0.000,.
1986/01/18,21:00:53,-547.600,-0.100,-1.100,.
1986/01/18,21:00:58,-820.900,0.000,-1.700,.
1986/01/18,21:01:03,-136.900,0.000,-1.200,.
1986/01/18,21:01:08,820.400,-0.100,-0.100,.
1986/01/18,21:01:13,1093.700,-0.100,0.500,.
1986/01/18,21:01:18,410.400,-0.100,0.000,.
1986/01/18,21:01:23,-547.600,-0.100,-1.100,.
1986/01/18,21:01:28,-820.900,0.000,-1.700,.
1986/01/18,21:01:33,-136.900,0.000,-1.200,.
1986/01/18,21:01:38,820.400,-0.100,-0.100,.
1986/01/18,21:01:43,1093.700,-0.100,0.500,.
1986/01/18,21:01:48,410.400,-0.100,0.000,.
1986/01/18,21:01:53,-547.600,-0.100,-1.100,.
1986/01/18,21:01:58,-820.900,0.000,-1.700,.
1986/01/18,21:02:03,-136.900,0.000,-1.200,.
1986/01/18,21:02:08,820.400,-0.100,-0.100,.
1986/01/18,21:02:13,1093.700,-0.100,0.500,.
1986/01/18,21:02:18,410.400,-0.100,0.000,.
1986/01/18,21:02:23,-547.600,-0.100,-1.100,.
1986/01/18,21:02:28,-820.900,0.000,-1.700,.
1986/01/18,21:02:33,-136.900,0.000,-1.200,.
1986/01/18,21:02:38,820.400,-0.100,-0.100,.
1986/01/18,21:02:43,1093.700,-0.100,0.500,.
1986/01/18,21:02:48,410.400,-0.100,0.000,.
1986/01/18,21:02:53,-547.600,-0.100,-1.100,.
1986/01/18,21:02:58,-820.900,0.000,-1.700,.
1986/01/18,21:03:03,-136.900,0.000,-1.200,.
1986/01/18,21:03:08,820.400,-0.100,-0.100,.
1986/01/18,21:03:13,1093.700,-0.100,0.500,.
1986/01/18,21:03:18,410.400,-0.100,0.000,.
1986/01/18,21:03:23,-547.600,-0.100,-1.100,.
1986/01/18,21:03:28,-820.900,0.000,-1.700,.
1986/01/18,21:03:33,-136.900,0.000,-1.200,.
1986/01/18,21:03:38,820.400,-0.100,-0.100,.
1986/01/18,21:03:43,1093.700,-0.100,0.500,.
1986/01/18,21:03:48,410.400,-0.100,0.000,.
1986/01/18,21:03:53,-547.600,-0.100,-1.100,.
1986/01/18,21:03:58,-820.900,0.000,-1.700,.
1986/01/18,21:04:03,-136.900,0.000,-1.200,.
1986/01/18,21:04:08,820.400,-0.100,-0.100,.
1986/01/18,21:04:13,1093.700,-0.100,0.500,.
1986/01/18,21:04:18,410.400,-0.100,0.000,.
1986/01/18,21:04:23,-547.600,-0.100,-1.100,.
1986/01/18,21:04:28,-820.900,0.000,-1.700,.
1986/01/18,21:04:33,-136.900,0.000,-1.200,.
1986/01/18,21:04:38,820.400,-0.100,-0.100,.
1986/01/18,21:04:43,1093.700,-0.100,0.500,.
1986/01/18,21:04:48,410.400,-0.100,0.000,.
1986/01/18,21:04:53,-547.600,-0.100,-1.100,.
1986/01/18,21:04:58,-820.900,0.000,-1.700,.
1986/01/18,21:05:03,-136.900,0.000,-1.200,.
1986/01/18,21:05:08,820.400,-0.100,-0.100,.
1986/01/18,21:05:13,1093.700,-0.100,0.500,.
1986/01/18,21:05:18,410.400,-0.100,0.000,.
1986/01/18,21:05:23,-547.600,-0.100,-1.100,.
1986/01/18,21:05:28,-820.900,0.000,-1.700,.
1986/01/18,21:05:33,-136.900,0.000,-1.200,.
1986/01/18,21:05:38,820.400,-0.100,-0.100,.
1986/01/18,21:05:43,1093.700,-0.100,0.500,.
1986/01/18,21:05:48,410.400,-0.100,0.000,.
1986/01/18,21:05:53,-547.600,-0.100,-1.100,.
1986/01/18,21:05:58,-820.900,0.000,-1.700,.
1986/01/18,21:06:03,-136.900,0.000,-1.200,.
1986/01/18,21:06:08,820.400,-0.100,-0.100,.
1986/01/18,21:06:13,1093.700,-0.100,0.500,.
1986/01/18,21:06:18,410.400,-0.100,0.000,.
1986/01/18,21:06:23,-547.600,-0.100,-1.100,.
1986/01/18,21:06:28,-820.900,0.000,-1.700,.
1986/01/18,21:06:33,-136.900,0.000,-1.200,.
1986/01/18,21:06:38,820.400,-0.100,-0.100,.
1986/01/18,21:06:43,1093.700,-0.100,0.500,.
1986/01/18,21:06:48,410.400,-0.100,0.000,.
1986/01/18,21:06:53,-547.600,-0.100,-1.100,.
1986/01/18,21:06:58,-820.900,0.000,-1.700,.
1986/01/18,21:07:03,-136.900,0.000,-1.200,.
1986/01/18,21:07:08,820.400,-0.100,-0.100,.
1986/01/18,21:07:13,1093.700,-0.100,0.500,.
1986/01/18,21:07:18,410.400,-0.100,0.000,.
1986/01/18,21:07:23,-547.600,-0.100,-1.100,.
1986/01/18,21:07:28,-820.900,0.000,-1.700,.
1986/01/18,21:07:33,-136.900,0.000,-1.200,.
1986/01/18,21:07:38,820.400,-0.100,-0.100,.
1986/01/18,21:07:43,1093.700,-0.100,0.500,.
1986/01/18,21:07:48,410.400,-0.100,0.000,.
1986/01/18,21:07:53,-547.600,-0.100,-1.100,.
1986/01/18,21:07:58,-820.900,0.000,-1.700,.
1986/01/18,21:08:03,-136.900,0.000,-1.200,.
1986/01/18,21:08:08,820.400,-0.100,-0.100,.
1986/01/18,21:08:13,1093.700,-0.100,0.500,.
1986/01/18,21:08:18,410.400,-0.100,0.000,.
1986/01/18,21:08:23,-547.600,-0.100,-1.100,.
1986/01/18,21:08:28,-820.900,0.000,-1.700,.
1986/01/18,21:08:33,-136.900,0.000,-1.200,.
1986/01/18,21:08:38,820.400,-0.100,-0.100,.
1986/01/18,21:08:43,1093.700,-0.100,0.500,.
1986/01/18,21:08:48,410.400,-0.100,0.000,.
1986/01/18,21:08:53,-547.600,-0.100,-1.100,.
1986/01/18,21:08:58,-820.900,0.000,-1.700,.
1986/01/18,21:09:03,-136.900,0.000,-1.200,.
1986/01/18,21:09:08,820.400,-0.100,-0.100,.
1986/01/18,21:09:13,1093.700,-0.100,0.500,.
1986/01/18,21:09:18,410.400,-0.100,0.000,.
1986/01/18,21:09:23,-547.600,-0.100,-1.100,.
1986/01/18,21:09:28,-820.900,0.000,-1.700,.
1986/01/18,21:09:33,-136.900,0.000,-1.200,.
1986/01/18,21:09:38,820.400,-0.100,-0.100,.
1986/01/18,21:09:43,1093.700,-0.100,0.500,.
1986/01/18,21:09:48,410.400,-0.100,0.000,.
1986/01/18,21:09:53,-547.600,-0.100,-1.100,.
1986/01/18,21:09:58,-820.900,0.000,-1.700,.
1986/01/18,21:10:03,-136.900,0.000,-1.200,.
1986/01/18,21:10:08,820.400,-0.100,-0.100,.
1986/01/18,21:10:13,1093.700,-0.100,0.500,.
1986/01/18,21:10:18,410.400,-0.100,0.000,.
1986/01/18,21:10:23,-547.600,-0.100,-1.100,.
1986/01/18,21:10:28,-820.900,0.000,-1.700,.
1986/01/18,21:10:33,-136.900,0.000,-1.200,.
1986/01/18,21:10:38,820.400,-0.100,-0.100,.
1986/01/18,21:10:43,1093.700,-0.100,0.500,.
1986/01/18,21:10:48,410.400,-0.100,0.000,.
1986/01/18,21:10:53,-547.600,-0.100,-1.100,.
1986/01/18,21:10:58,-820.900,0.000,-1.700,.
1986/01/18,21:11:03,-136.900,0.000,-1.200,.
1986/01/18,21:11:08,820.400,-0.100,-0.100,.
1986/01/18,21:11:13,1093.700,-0.100,0.500,.
1986/01/18,21:11:18,410.400,-0.100,0.000,.
1986/01/18,21:11:23,-547.600,-0.100,-1.100,.
1986/01/18,21:11:28,-820.900,0.000,-1.700,.
1986/01/18,21:11:33,-136.900,0.000,-1.200,.
1986/01/18,21:11:38,820.400,-0.100,-0.100,.
1986/01/18,21:11:43,1093.700,-0.100,0.500,.
1986/01/18,21:11:48,410.400,-0.100,0.000,.
1986/01/18,21:11:53,-547.600,-0.100,-1.100,.
1986/01/18,21:11:58,-820.900,0.000,-1.700,.
1986/01/18,21:12:03,-136.900,0.000,-1.200,.
1986/01/18,21:12:08,820.400,-0.100,-0.100,.
1986/01/18,21:12:13,1093.700,-0.100,0.500,.
1986/01/18,21:12:18,410.400,-0.100,0.000,.
1986/01/18,21:12:23,-547.600,-0.100,-1.100,.
1986/01/18,21:12:28,-820.900,0.000,-1.700,.
1986/01/18,21:12:33,-136.900,0.000,-1.200,.
1986/01/18,21:12:38,820.400,-0.100,-0.100,.
1986/01/18,21:12:43,1093.700,-0.100,0.500,.
1986/01/18,21:12:48,410.400,-0.100,0.000,.
1986/01/18,21:12:53,-547.600,-0.100,-1.100,.
1986/01/18,21:12:58,-820.900,0.000,-1.700,.
1986/01/18,21:13:03,-136.900,0.000,-1.200,.
1986/01/18,21:13:08,820.400,-0.100,-0.100,.
1986/01/18,21:13:13,1093.700,-0.100,0.500,.
1986/01/18,21:13:18,410.400,-0.100,0.000,.
1986/01/18,21:13:23,-547.600,-0.100,-1.100,.
1986/01/18,21:13:28,-820.900,0.000,-1.700,.
1986/01/18,21:13:33,-136.900,0.000,-1.200,.
1986/01/18,21:13:38,820.400,-0.100,-0.100,.
1986/01/18,21:13:43,1093.700,-0.100,0.500,.
1986/01/18,21:13:48,410.400,-0.100,0.000,.
1986/01/18,21:13:53,-547.600,-0.100,-1.100,.
1986/01/18,21:13:58,-820.900,0.000,-1.700,.
1986/01/18,21:14:03,-136.900,0.000,-1.200,.
1986/01/18,21:14:08,820.400,-0.100,-0.100,.
1986/01/18,21:14:13,1093.700,-0.100,0.500,.
1986/01/18,21:14:18,410.400,-0.100,0.000,.
1986/01/18,21:14:23,-547.600,-0.100,-1.100,.
1986/01/18,21:14:28,-820.900,0.000,-1.700,.
1986/01/18,21:14:33,-136.900,0.000,-1.200,.
1986/01/18,21:14:38,820.400,-0.100,-0.100,.
1986/01/18,21:14:43,1093.700,-0.100,0.500,.
1986/01/18,21:14:48,410.400,-0.100,0.000,.
1986/01/18,21:14:53,-547.600,-0.100,-1.100,.
1986/01/18,21:14:58,-820.900,0.000,-1.700,.
1986/01/18,21:15:03,-136.900,0.000,-1.200,.
1986/01/18,21:15:08,820.400,-0.100,-0.100,.
1986/01/18,21:15:13,1093.700,-0.100,0.500,.
1986/01/18,21:15:18,410.400,-0.100,0.000,.
1986/01/18,21:15:23,-547.600,-0.100,-1.100,.
1986/01/18,21:15:28,-820.900,0.000,-1.700,.
1986/01/18,21:15:33,-136.900,0.000,-1.200,.
1986/01/18,21:15:38,820.400,-0.100,-0.100,.
1986/01/18,21:15:43,1093.700,-0.100,0.500,.
1986/01/18,21:15:48,410.400,-0.100,0.000,.
1986/01/18,21:15:53,-547.600,-0.100,-1.100,.
1986/01/18,21:15:58,-820.900,0.000,-1.700,.
1986/01/18,21:16:03,-136.900,0.000,-1.200,.
1986/01/18,21:16:08,820.400,-0.100,-0.100,.
1986/01/18,21:16:13,1093.700,-0.100,0.500,.
1986/01/18,21:16:18,410.400,-0.100,0.000,.
1986/01/18,21:16:23,-547.600,-0.100,-1.100,.
1986/01/18,21:16:28,-820.900,0.000,-1.700,.
1986/01/18,21:16:33,-136.900,0.000,-1.200,.
1986/01/18,21:16:38,820.400,-0.100,-0.100,.
1986/01/18,21:16:43,1093.700,-0.100,0.500,.
1986/01/18,21:16:48,410.400,-0.100,0.000,.
1986/01/18,21:16:53,-547.600,-0.100,-1.100,.
1986/01/18,21:16:58,-820.900,0.000,-1.700,.
1986/01/18,21:17:03,-136.900,0.000,-1.200,.
1986/01/18,21:17:08,820.400,-0.100,-0.100,.
1986/01/18,21:17:13,1093.700,-0.100,0.500,.
1986/01/18,21:17:18,410.400,-0.100,0.000,.
1986/01/18,21:17:23,-547.600,-0.100,-1.100,.
1986/01/18,21:17:28,-820.900,0.000,-1.700,.
1986/01/18,21:17:33,-136.900,0.000,-1.200,.
1986/01/18,21:17:38,820.400,-0.100,-0.100,.
1986/01/18,21:17:43,1093.700,-0.100,0.500,.
1986/01/18,21:17:48,410.400,-0.100,0.000,.
1986/01/18,21:17:53,-547.600,-0.100,-1.100,.
1986/01/18,21:17:58,-820.900,0.000,-1.700,.
1986/01/18,21:18:03,-136.900,0.000,-1.200,.
1986/01/18,21:18:08,820.400,-0.100,-0.100,.
1986/01/18,21:18:13,1093.700,-0.100,0.500,.
1986/01/18,21:18:18,410.400,-0.100,0.000,.
1986/01/18,21:18:23,-547.600,-0.100,-1.100,.
1986/01/18,21:18:28,-820.900,0.000,-1.700,.
1986/01/18,21:18:33,-136.900,0.000,-1.200,.
1986/01/18,21:18:38,820.400,-0.100,-0.100,.
1986/01/18,21:18:43,1093.700,-0.100,0.500,.
1986/01/18,21:18:48,410.400,-0.100,0.000,.
1986/01/18,21:18:53,-547.600,-0.100,-1.100,.
1986/01/18,21:18:58,-820.900,0.000,-1.700,.
1986/01/18,21:19:03,-136.900,0.000,-1.200,.
1986/01/18,21:19:08,820.400,-0.100,-0.100,.
1986/01/18,21:19:13,1093.700,-0.100,0.500,.
1986/01/18,21:19:18,410.400,-0.100,0.000,.
1986/01/18,21:19:23,-547.600,-0.100,-1.100,.
1986/01/18,21:19:28,-820.900,0.000,-1.700,.
1986/01/18,21:19:33,-136.900,0.000,-1.200,.
1986/01/18,21:19:38,820.400,-0.100,-0.100,.
1986/01/18,21:19:43,1093.700,-0.100,0.500,.
1986/01/18,21:19:48,410.400,-0.100,0.000,.
1986/01/18,21:19:53,-547.600,-0.100,-1.100,.
1986/01/18,21:19:58,-820.900,0.000,-1.700,.
1986/01/18,21:20:03,-136.900,0.000,-1.200,.
1986/01/18,21:20:08,820.400,-0.100,-0.100,.
1986/01/18,21:20:13,1093.700,-0.100,0.500,.
1986/01/18,21:20:18,410.400,-0.100,0.000,.
1986/01/18,21:20:23,-547.600,-0.100,-1.100,.
1986/01/18,21:20:28,-820.900,0.000,-1.700,.
1986/01/18,21:20:33,-136.900,0.000,-1.200,.
1986/01/18,21:20:38,820.400,-0.100,-0.100,.
1986/01/18,21:20:43,1093.700,-0.100,0.500,.
1986/01/18,21:20:48,410.400,-0.100,0.000,.
1986/01/18,21:20:53,-547.600,-0.100,-1.100,.
1986/01/18,21:20:58,-820.900,0.000,-1.700,.
1986/01/18,21:21:03,-136.900,0.000,-1.200,.
1986/01/18,21:21:08,820.400,-0.100,-0.100,.
1986/01/18,21:21:13,1093.700,-0.100,0.500,.
1986/01/18,21:21:18,410.400,-0.100,0.000,.
1986/01/18,21:21:23,-547.600,-0.100,-1.100,.
1986/01/18,21:21:28,-820.900,0.000,-1.700,.
1986/01/18,21:21:33,-136.900,0.000,-1.200,.
1986/01/18,21:21:38,820.400,-0.100,-0.100,.
1986/01/18,21:21:43,1093.700,-0.100,0.500,.
1986/01/18,21:21:48,410.400,-0.100,0.000,.
1986/01/18,21:21:53,-547.600,-0.100,-1.100,.
1986/01/18,21:21:58,-820.900,0.000,-1.700,.
1986/01/18,21:22:03,-136.900,0.000,-1.200,.
1986/01/18,21:22:08,820.400,-0.100,-0.100,.
1986/01/18,21:22:13,1093.700,-0.100,0.500,.
1986/01/18,21:22:18,410.400,-0.100,0.000,.
1986/01/18,21:22:23,-547.600,-0.100,-1.100,.
1986/01/18,21:22:28,-820.900,0.000,-1.700,.
1986/01/18,21:22:33,-136.900,0.000,-1.200,.
1986/01/18,21:22:38,820.400,-0.100,-0.100,.
1986/01/18,21:22:43,1093.700,-0.100,0.500,.
1986/01/18,21:22:48,410.400,-0.100,0.000,.
1986/01/18,21:22:53,-547.600,-0.100,-1.100,.
1986/01/18,21:22:58,-820.900,0.000,-1.700,.
1986/01/18,21:23:03,-136.900,0.000,-1.200,.
1986/01/18,21:23:08,820.400,-0.100,-0.100,.
1986/01/18,21:23:13,1093.700,-0.100,0.500,.
1986/01/18,21:23:18,410.400,-0.100,0.000,.
1986/01/18,21:23:23,-547.600,-0.100,-1.100,.
1986/01/18,21:23:28,-820.900,0.000,-1.700,.
1986/01/18,21:23:33,-136.900,0.000,-1.200,.
1986/01/18,21:23:38,820.400,-0.100,-0.100,.
1986/01/18,21:23:43,1093.700,-0.100,0.500,.
1986/01/18,21:23:48,410.400,-0.100,0.000,.
1986/01/18,21:23:53,-547.600,-0.100,-1.100,.
1986/01/18,21:23:58,-820.900,0.000,-1.700,.
1986/01/18,21:24:03,-136.900,0.000,-1.200,.
1986/01/18,21:24:08,820.400,-0.100,-0.100,.
1986/01/18,21:24:13,1093.700,-0.100,0.500,.
1986/01/18,21:24:18,410.400,-0.100,0.000,.
1986/01/18,21:24:23,-547.600,-0.100,-1.100,.
1986/01/18,21:24:28,-820.900,0.000,-1.700,.
1986/01/18,21:24:33,-136.900,0.000,-1.200,.
1986/01/18,21:24:38,820.400,-0.100,-0.100,.
1986/01/18,21:24:43,1093.700,-0.100,0.500,.
1986/01/18,21:24:48,410.400,-0.100,0.000,.
1986/01/18,21:24:53,-547.600,-0.100,-1.100,.
1986/01/18,21:24:58,-820.900,0.000,-1.700,.
1986/01/18,21:25:03,-136.900,0.000,-1.200,.
1986/01/18,21:25:08,820.400,-0.100,-0.100,.
1986/01/18,21:25:13,1093.700,-0.100,0.500,.
1986/01/18,21:25:18,410.400,-0.100,0.000,.
1986/01/18,21:25:23,-547.600,-0.100,-1.100,.
1986/01/18,21:25:28,-820.900,0.000,-1.700,.
1986/01/18,21:25:33,-136.900,0.000,-1.200,.
1986/01/18,21:25:38,820.400,-0.100,-0.100,.
1986/01/18,21:25:43,1093.700,-0.100,0.500,.
1986/01/18,21:25:48,410.400,-0.100,0.000,.
1986/01/18,21:25:53,-547.600,-0.100,-1.100,.
1986/01/18,21:25:58,-820.900,0.000,-1.700,.
1986/01/18,21:26:03,-136.900,0.000,-1.200,.
1986/01/18,21:26:08,820.400,-0.100,-0.100,.
1986/01/18,21:26:13,1093.700,-0.100,0.500,.
1986/01/18,21:26:18,410.400,-0.100,0.000,.
1986/01/18,21:26:23,-547.600,-0.100,-1.100,.
1986/01/18,21:26:28,-820.900,0.000,-1.700,.
1986/01/18,21:26:33,-136.900,0.000,-1.200,.
1986/01/18,21:26:38,820.400,-0.100,-0.100,.
1986/01/18,21:26:43,1093.700,-0.100,0.500,.
1986/01/18,21:26:48,410.400,-0.100,0.000,.
1986/01/18,21:26:53,-547.600,-0.100,-1.100,.
1986/01/18,21:26:58,-820.900,0.000,-1.700,.
1986/01/18,21:27:03,-136.900,0.000,-1.200,.
1986/01/18,21:27:08,820.400,-0.100,-0.100,.
1986/01/18,21:27:13,1093.700,-0.100,0.500,.
1986/01/18,21:27:18,410.400,-0.100,0.000,.
1986/01/18,21:27:23,-547.600,-0.100,-1.100,.
1986/01/18,21:27:28,-820.900,0.000,-1.700,.
1986/01/18,21:27:33,-136.900,0.000,-1.200,.
1986/01/18,21:27:38,820.400,-0.100,-0.100,.
1986/01/18,21:27:43,1093.700,-0.100,0.500,.
1986/01/18,21:27:48,410.400,-0.100,0.000,.
1986/01/18,21:27:53,-547.600,-0.100,-1.100,.
1986/01/18,21:27:58,-820.900,0.000,-1.700,.
1986/01/18,21:28:03,-136.900,0.000,-1.200,.
1986/01/18,21:28:08,820.400,-0.100,-0.100,.
1986/01/18,21:28:13,1093.700,-0.100,0.500,.
1986/01/18,21:28:18,410.400,-0.100,0.000,.
1986/01/18,21:28:23,-547.600,-0.100,-1.100,.
1986/01/18,21:28:28,-820.900,0.000,-1.700,.
1986/01/18,21:28:33,-136.900,0.000,-1.200,.
1986/01/18,21:28:38,820.400,-0.100,-0.100,.
1986/01/18,21:28:43,1093.700,-0.100,0.500,.
1986/01/18,21:28:48,410.400,-0.100,0.000,.
1986/01/18,21:28:53,-547.600,-0.100,-1.100,.
1986/01/18,21:28:58,-820.900,0.000,-1.700,.
1986/01/18,21:29:03,-136.900,0.000,-1.200,.
1986/01/18,21:29:08,820.400,-0.100,-0.100,.
1986/01/18,21:29:13,1093.700,-0.100,0.500,.
1986/01/18,21:29:18,410.400,-0.100,0.000,.
1986/01/18,21:29:23,-547.600,-0.100,-1.100,.
1986/01/18,21:29:28,-820.900,0.000,-1.700,.
1986/01/18,21:29:33,-136.900,0.000,-1.200,.
1986/01/18,21:29:38,820.400,-0.100,-0.100,.
1986/01/18,21:29:43,1093.700,-0.100,0.500,.
1986/01/18,21:29:48,410.400,-0.100,0.000,.
1986/01/18,21:29:53,-547.600,-0.100,-1.100,.
1986/01/18,21:29:58,-820.900,0.000,-1.700,.
1986/01/18,21:30:03,-136.900,0.000,-1.200,.
1986/01/18,21:30:08,820.400,-0.100,-0.100,.
1986/01/18,21:30:13,1093.700,-0.100,0.500,.
1986/01/18,21:30:18,410.400,-0.100,0.000,.
1986/01/18,21:30:23,-547.600,-0.100,-1.100,.
1986/01/18,21:30:28,-820.900,0.000,-1.700,.
1986/01/18,21:30:33,-136.900,0.000,-1.200,.
1986/01/18,21:30:38,820.400,-0.100,-0.100,.
1986/01/18,21:30:43,1093.700,-0.100,0.500,.
1986/01/18,21:30:48,410.400,-0.100,0.000,.
1986/01/18,21:30:53,-547.600,-0.100,-1.100,.
1986/01/18,21:30:58,-820.900,0.000,-1.700,.
1986/01/18,21:31:03,-136.900,0.000,-1.200,.
1986/01/18,21:31:08,820.400,-0.100,-0.100,.
1986/01/18,21:31:13,1093.700,-0.100,0.500,.
1986/01/18,21:31:18,410.400,-0.100,0.000,.
1986/01/18,21:31:23,-547.600,-0.100,-1.100,.
1986/01/18,21:31:28,-820.900,0.000,-1.700,.
1986/01/18,21:31:33,-136.900,0.000,-1.200,.
1986/01/18,21:31:38,820.400,-0.100,-0.100,.
1986/01/18,21:31:43,1093.700,-0.100,0.500,.
1986/01/18,21:31:48,410.400,-0.100,0.000,.
1986/01/18,21:31:53,-547.600,-0.100,-1.100,.
1986/01/18,21:31:58,-820.900,0.000,-1.700,.
1986/01/18,21:32:03,-136.900,0.000,-1.200,.
1986/01/18,21:32:08,820.400,-0.100,-0.100,.
1986/01/18,21:32:13,1093.700,-0.100,0.500,.
1986/01/18,21:32:18,410.400,-0.100,0.000,.
1986/01/18,21:32:23,-547.600,-0.100,-1.100,.
1986/01/18,21:32:28,-820.900,0.000,-1.700,.
1986/01/18,21:32:33,-136.900,0.000,-1.200,.
1986/01/18,21:32:38,820.400,-0.100,-0.100,.
1986/01/18,21:32:43,1093.700,-0.100,0.500,.
1986/01/18,21:32:48,410.400,-0.100,0.000,.
1986/01/18,21:32:53,-547.600,-0.100,-1.100,.
1986/01/18,21:32:58,-820.900,0.000,-1.700,.
1986/01/18,21:33:03,-136.900,0.000,-1.200,.
1986/01/18,21:33:08,820.400,-0.100,-0.100,.
1986/01/18,21:33:13,1093.700,-0.100,0.500,.
1986/01/18,21:33:18,410.400,-0.100,0.000,.
1986/01/18,21:33:23,-547.600,-0.100,-1.100,.
1986/01/18,21:33:28,-820.900,0.000,-1.700,.
1986/01/18,21:33:33,-136.900,0.000,-1.200,.
1986/01/18,21:33:38,820.400,-0.100,-0.100,.
1986/01/18,21:33:43,1093.700,-0.100,0.500,.
1986/01/18,21:33:48,410.400,-0.100,0.000,.
1986/01/18,21:33:53,-547.600,-0.100,-1.100,.
1986/01/18,21:33:58,-820.900,0.000,-1.700,.
1986/01/18,21:34:03,-136.900,0.000,-1.200,.
1986/01/18,21:34:08,820.400,-0.100,-0.100,.
1986/01/18,21:34:13,1093.700,-0.100,0.500,.
1986/01/18,21:34:18,410.400,-0.100,0.000,.
1986/01/18,21:34:23,-547.600,-0.100,-1.100,.
1986/01/18,21:34:28,-820.900,0.000,-1.700,.
1986/01/18,21:34:33,-136.900,0.000,-1.200,.
1986/01/18,21:34:38,820.400,-0.100,-0.100,.
1986/01/18,21:34:43,1093.700,-0.100,0.500,.
1986/01/18,21:34:48,410.400,-0.100,0.000,.
1986/01/18,21:34:53,-547.600,-0.100,-1.100,.
1986/01/18,21:34:58,-820.900,0.000,-1.700,.
1986/01/18,21:35:03,-136.900,0.000,-1.200,.
1986/01/18,21:35:08,820.400,-0.100,-0.100,.
1986/01/18,21:35:13,1093.700,-0.100,0.500,.
1986/01/18,21:35:18,410.400,-0.100,0.000,.
1986/01/18,21:35:23,-547.600,-0.100,-1.100,.
1986/01/18,21:35:28,-820.900,0.000,-1.700,.
1986/01/18,21:35:33,-136.900,0.000,-1.200,.
1986/01/18,21:35:38,820.400,-0.100,-0.100,.
1986/01/18,21:35:43,1093.700,-0.100,0.500,.
1986/01/18,21:35:48,410.400,-0.100,0.000,.
1986/01/18,21:35:53,-547.600,-0.100,-1.100,.
1986/01/18,21:35:58,-820.900,0.000,-1.700,.
1986/01/18,21:36:03,-136.900,0.000,-1.200,.
1986/01/18,21:36:08,820.400,-0.100,-0.100,.
1986/01/18,21:36:13,1093.700,-0.100,0.500,.
1986/01/18,21:36:18,410.400,-0.100,0.000,.
1986/01/18,21:36:23,-547.600,-0.100,-1.100,.
1986/01/18,21:36:28,-820.900,0.000,-1.700,.
1986/01/18,21:36:33,-136.900,0.000,-1.200,.
1986/01/18,21:36:38,820.400,-0.100,-0.100,.
1986/01/18,21:36:43,1093.700,-0.100,0.500,.
1986/01/18,21:36:48,410.400,-0.100,0.000,.
1986/01/18,21:36:53,-547.600,-0.100,-1.100,.
1986/01/18,21:36:58,-820.900,0.000,-1.700,.
1986/01/18,21:37:03,-136.900,0.000,-1.200,.
1986/01/18,21:37:08,820.400,-0.100,-0.100,.
1986/01/18,21:37:13,1093.700,-0.100,0.500,.
1986/01/18,21:37:18,410.400,-0.100,0.000,.
1986/01/18,21:37:23,-547.600,-0.100,-1.100,.
1986/01/18,21:37:28,-820.900,0.000,-1.700,.
1986/01/18,21:37:33,-136.900,0.000,-1.200,.
1986/01/18,21:37:38,820.400,-0.100,-0.100,.
1986/01/18,21:37:43,1093.700,-0.100,0.500,.
1986/01/18,21:37:48,410.400,-0.100,0.000,.
1986/01/18,21:37:53,-547.600,-0.100,-1.100,.
